beneficiary_id,full_name_beneficiary,father_or_husband_name,gender_beneficiary,date_of_birth_beneficiary,cnic,phone_number,marital_status,household_size,monthly_income_pkr,address_line,city,province,bank_account_number,welfare_program,registration_date,registration_channel,status,gender_clean_beneficiary,status_clean,date_of_birth_clean_beneficiary,dob_parse_failed_beneficiary,registration_date_clean,reg_date_parse_failed,monthly_income_clean,income_flag,phone_missing,address_missing_beneficiary,is_duplicate_row,data_quality_flags_beneficiary,national_id_no,full_name_national,gender_national,date_of_birth_national,address,id_issue_date,id_status,linked_beneficiary_id,gender_clean_national,date_of_birth_clean_national,dob_parse_failed_national,id_issue_date_clean,issue_date_parse_failed,address_missing_national,id_status_missing,no_linked_beneficiary,data_quality_flags_national,cnic_mismatch_flag
BEN-004249,JOSHUA ANDREWS,Jesus Stanley,Male,1960-02-23,27092-7662273-2,0345-5343327,Single,7,0.0,462 Hunter Trace Suite 798,Faisalabad,Punjab,PK5538704523535833,Disability Support Program,2023-01-18,Online Portal,Suspended,Male,Suspended,1960-02-23,False,2023-01-18,False,0.0,False,False,False,False,,27092-7662273-2,Joshua Andrews,Male,1960-02-23,"462 Hunter Trace Suite 798, Faisalabad, Punjab",2015-10-19,Active,BEN-004249,Male,1960-02-23,False,2015-10-19,False,False,False,False,,False
BEN-004250,Victoria Johnson,John Hansen,Female,1965-05-06,93669-3174732-1,0310-0769614,Married,3,0.0,44752 Barrett View,Hyderabad,Sindh,PK5825643051807920,Disability Support Program,2025-01-02,Online Portal,Inactive,Female,Inactive,1965-05-06,False,2025-01-02,False,0.0,False,False,False,False,,93669-3174732-1,Victora Johnson,Female,1965-05-06,"44752 Barrett View, Hyderabad, Sindh",2023-08-31,Expired,BEN-004250,Female,1965-05-06,False,2023-08-31,False,False,False,False,,False
BEN-004251,John Hartman  ,Randy Patel,Male,1967-12-13,05632-4423606-9,0302-8073536,Divorced,9,15000.0,653 Crawford Lodge,Hyderabad,Sindh,PK7839719446301392,Flood Relief Assistance,2022-10-29,In-Person Center,Active,Male,Active,1967-12-13,False,2022-10-29,False,15000.0,False,False,False,False,,05632-4423606-9,John Hartman,Male,13-12-1967,"653 Crawford Lodge, Hyderabad",2022-04-23,Expired,BEN-004251,Male,1967-12-13,False,2022-04-23,False,False,False,False,,False
BEN-004252,Monica Cunningham,Adam Ramsey,Female,1958-12-17,81865-7310033-4,0310-8650893,Widowed,7,20000.0,39724 Monique Hill Apt. 339,Abbottabad,Khyber Pakhtunkhwa,PK9262228222236384,Widow & Orphan Support Program,2025-11-26,Online Portal,Active,Female,Active,1958-12-17,False,2025-11-26,False,20000.0,False,False,False,False,,81865-7310033-4,Monica Cunningham,Female,1958-12-17,"39724 Monique Hill Apt. 339, Abbottabad",2023-03-16,Expired,BEN-004252,Female,1958-12-17,False,2023-03-16,False,False,False,False,,False
BEN-004253,Kyle Mcfarland  ,Russell Frey,Male,1998-02-03,65002-2903158-2,0300-4363264,Divorced,5,0.0,,Peshawar,Khyber Pakhtunkhwa,PK2607872091436030,Widow & Orphan Support Program,2021-05-09,Online Portal,Active,Male,Active,1998-02-03,False,2021-05-09,False,0.0,False,False,True,False,address_missing,65002-2903158-2,Kyle Mcfarland,Male,1998-02-03,"Khyber Pakhtunkhwa, Peshawar, 742 Howard Lane",2020-05-25,Active,BEN-004253,Male,1998-02-03,False,2020-05-25,False,False,False,False,,False
BEN-004254,Richard Jackson,Nathan Jones,Male,23/10/1996,27606-9551610-5,0320-2505860,Widowed,6,0.0,944 Moore Ranch,Peshawar,Khyber Pakhtunkhwa,PK0479079623464750,Elderly Pension Program,2020-01-20,Mobile Registration Van,Active,Male,Active,1996-10-23,False,2020-01-20,False,0.0,False,False,False,False,,27606-9551610-5,Rcihard Jackson  ,Male,1996-10-23,"944 Moore Ranch, Peshawar",2021-03-14,Active,BEN-004254,Male,1996-10-23,False,2021-03-14,False,False,False,False,,False
BEN-004255,ashley taylor,Alec Pierce,Female,22/11/1993,12712-9699035-3,0320-7227489,Married,6,,40158 Walls Shores Apt. 022,Gwadar,Balochistan,PK4069777991690536,Flood Relief Assistance,2021-04-30,Online Portal,Inactive,Female,Inactive,1993-11-22,False,2021-04-30,False,,True,False,False,False,income_flag,12712-9699035-3,ashley taylor,Female,1993-11-20,"40158 Walls Shores Apt. 022, Gwadar, Balochistan",2023-01-10,Expired,BEN-004255,Female,1993-11-20,False,2023-01-10,False,False,False,False,,False
BEN-004256,John Olson,Sean Kelly,Male,1986-06-08,09078-3547055-9,0302-4180226,Married,9,8000.0,2787 Garcia Wells Suite 464,Multan,Punjab,PK4109866333972443,Elderly Pension Program,2021-05-27,Online Portal,Active,Male,Active,1986-06-08,False,2021-05-27,False,8000.0,False,False,False,False,,09078-3547055-9,john olson,Male,08-06-1986,"Punjab, Multan, 2787 Garcia Wells Suite 464",2014-09-21,Active,BEN-004256,Male,1986-06-08,False,2014-09-21,False,False,False,False,,False
BEN-004257,Scott Proctor  ,Clarence Prince,Male,2005-12-18,87793-0404341-2,0301-7852602,Widowed,5,15000.0,965 Burke Cliffs,Lahore,Punjab,PK1361759446906852,Widow & Orphan Support Program,2019-11-21,Mobile Registration Van,Inactive,Male,Inactive,2005-12-18,False,2019-11-21,False,15000.0,False,False,False,False,,87793-0404341-2,Scott Proctor,Male,18-12-2005,"Punjab, Lahore, 965 Burke Cliffs",2025-01-19,Active,BEN-004257,Male,2005-12-18,False,2025-01-19,False,False,False,False,,False
BEN-004258,Savannah Walsh,Bryce Brown,Female,2006-01-22,65944-8158391-7,0333-7139901,Single,2,20000.0,7267 Christopher Spring,Sialkot,Punjab,PK4671671322105766,Cash Transfer Program,2022-06-29,NGO Referral,Active,Female,Active,2006-01-22,False,2022-06-29,False,20000.0,False,False,False,False,,65944-8158391-7,Savannah Walsh,Female,22-01-2006,"7267 Christopher Spring, Sialkot, Punjab",2023-10-26,Active,BEN-004258,Female,2006-01-22,False,2023-10-26,False,False,False,False,,False
BEN-004259,Paige Sanford,Robert Shea,Female,1972-02-22,46305-7406542-4,0302-5981871,Widowed,6,25000.0,26180 Jeff Streets Suite 328,Gujranwala,Punjab,PK4567525960914385,Widow & Orphan Support Program,2024-02-20,Mobile Registration Van,Active,Female,Active,1972-02-22,False,2024-02-20,False,25000.0,False,False,False,False,,46305-7406542-4,Paige Sanford,Female,22-02-1972,"26180 Jeff Streets Suite 328, Gujranwala, Punjab",2021-08-09,Active,BEN-004259,Female,1972-02-22,False,2021-08-09,False,False,False,False,,False
BEN-004260,Jessica Shannon,Anthony Lee,Female,1988-12-01,74669-5964609-7,0320-0928284,Divorced,9,12000.0,21611 Dunn Mission,Rawalpindi,Punjab,PK0763057850567693,Flood Relief Assistance,2019-12-20,Online Portal,Active,Female,Active,1988-12-01,False,2019-12-20,False,12000.0,False,False,False,False,,74669-5964609-7,jessica shannon,Female,1988-12-01,"21611 Dunn Mission, Rawalpindi, Punjab",2012-06-08,Active,BEN-004260,Female,1988-12-01,False,2012-06-08,False,False,False,False,,False
BEN-004261,Susan Ward,Thomas Perez,Female,1959-05-16,42004-9950733-8,0310-2372395,Divorced,6,999999.0,26663 Reyes Ways Apt. 753,Gwadar,Balochistan,PK3316840718656883,Disability Support Program,2021-08-10,Mobile Registration Van,Active,Female,Active,1959-05-16,False,2021-08-10,False,,True,False,False,False,income_flag,42004-9650733-8,Susan Ward,Female,1959-05-16,"26663 Reyes Ways Apt. 753, Gwadar, Balochistan",2020-02-06,Active,BEN-004261,Female,1959-05-16,False,2020-02-06,False,False,False,False,,True
BEN-004262,Heidi Hoffman,Arthur Wright,Female,1961-03-01,77656-5280107-6,0310-5778248,Single,9,8000.0,0068 Melinda Harbors,GWADAR,Balochistan,PK2152759086138293,Disability Support Program,2023-08-17,NGO Referral,Inactive,Female,Inactive,1961-03-01,False,2023-08-17,False,8000.0,False,False,False,False,,77656-5280107-6,Heidi Hoffman,Female,01-03-1961,"0068 Melinda Harbors, Gwadar, Balochistan",2016-11-28,Active,BEN-004262,Female,1961-03-01,False,2016-11-28,False,False,False,False,,False
BEN-004263,Molly Mora,James Baker,F,1987-02-15,67637-7055845-6,0303-6180684,Married,9,12000.0,2112 Kimberly Rapids Apt. 720,Gwadar,Balochistan,PK0867468441351721,Flood Relief Assistance,2025-11-08,Mobile Registration Van,suspended,Female,Suspended,1987-02-15,False,2025-11-08,False,12000.0,False,False,False,False,,67637-7055845-6,Molly Mora,Female,1987-02-15,"2112 Kimberly Rapids Apt. 720, Gwadar, Balochistan",2016-09-11,Active,BEN-004263,Female,1987-02-15,False,2016-09-11,False,False,False,False,,False
BEN-004264,Jim Humphrey  ,Daniel Le,Male,08/02/1978,09046-7074422-7,,Widowed,3,25000.0,00076 Adams Ferry Apt. 640,Larkana,Sindh,PK2449807430091250,Cash Transfer Program,2024-05-25,Online Portal,Active,Male,Active,1978-02-08,False,2024-05-25,False,25000.0,False,True,False,False,phone_missing,,,,,,,,,,,,,,,,,,False
BEN-004265,Paula Marquez,Allen Hopkins,female,1988-11-03,42865-6884194-7,0300-1875539,Married,6,15000.0,7927 Wiggins Plain Suite 363,Abbottabad,Khyber Pakhtunkhwa,PK7535944528749068,Cash Transfer Program,2025-12-07,In-Person Center,ACTIVE,Female,Active,1988-11-03,False,2025-12-07,False,15000.0,False,False,False,False,,42865-6884194-7,Paula Marquez,Female,03-11-1988,"Khyber Pakhtunkhwa, Abbottabad, 7927 Wiggins Plain Suite 363",2016-04-22,Active,BEN-004265,Female,1988-11-03,False,2016-04-22,False,False,False,False,,False
BEN-004266,Andrew Young,Alan Harrell,Male,02/02/1985,67489-7848215-0,0310-2012556,Divorced,5,0.0,6941 Anthony Station Apt. 453,Larkana,Sindh,PK1539064072944801,Elderly Pension Program,2021-10-21,In-Person Center,Suspended,Male,Suspended,1985-02-02,False,2021-10-21,False,0.0,False,False,False,False,,67489-7848215-0,Andew Young,Male,1985-02-02,"6941 Anthony Station Apt. 453, Larkana, Sindh",2013-05-16,Active,BEN-004266,Male,1985-02-02,False,2013-05-16,False,False,False,False,,False
BEN-004267,Paula Garcia,Jonathan Smith,FEMALE,1995-10-29,33979-2633368-7,0310-9777837,Widowed,1,25000.0,,Hyderabad,Sindh,PK0964479631409683,Flood Relief Assistance,2020-12-20,NGO Referral,Active,Female,Active,1995-10-29,False,2020-12-20,False,25000.0,False,False,True,False,address_missing,33979-2633368-7,Paula Garcia,Female,1995-10-29,"41725 Chad Views Apt. 708, Hyderabad, Sindh",2014-04-12,Expired,BEN-004267,Female,1995-10-29,False,2014-04-12,False,False,False,False,,False
BEN-004268,Stephanie Jacobson,Jeffrey Berry,Female,1969-05-03,71834-0127070-4,0333-5542046,Divorced,7,12000.0,8784 Ross Ridges,Mardan,Khyber Pakhtunkhwa,PK3149291112029191,Cash Transfer Program,2019-01-19,NGO Referral,Active,Female,Active,1969-05-03,False,2019-01-19,False,12000.0,False,False,False,False,,71834-0127070-4,Stephanie Jacobson,Female,1969-05-03,"8784 Ross Ridges, Mardan",2020-06-07,Active,BEN-004268,Female,1969-05-03,False,2020-06-07,False,False,False,False,,False
BEN-004269,Zachary Wood,Christopher Powers,Male,1990-02-13,68849-3194561-3,0320-1021048,Widowed,4,25000.0,65963 Lee Corners Suite 363,Bahawalpur,Punjab,PK5303787582123731,Elderly Pension Program,2025-02-25,Online Portal,Inactive,Male,Inactive,1990-02-13,False,2025-02-25,False,25000.0,False,False,False,False,,68849-3194561-3,Zachary Wood,Male,13-02-1990,"Punjab, Bahawalpur, 65963 Lee Corners Suite 363",2020-03-23,Active,BEN-004269,Male,1990-02-13,False,2020-03-23,False,False,False,False,,False
BEN-004270,  Hailey Jackson,Derek Snyder,Female,24/05/1955,09936-3351295-9,0301-4664340,Widowed,2,8000.0,58278 Gerald Cove,Hyderabad,Sindh,PK4930265160449833,Disability Support Program,2023-09-26,NGO Referral,Active,Female,Active,1955-05-24,False,2023-09-26,False,8000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-004271,Tina Harrison,Manuel Turner,Female,1956-04-14,64603-4513599-7,0333-4084299,Widowed,1,12000.0,24893 Powers Dam Apt. 293,Gwadar,Balochistan,PK5339217035885128,Cash Transfer Program,2019-02-08,Online Portal,Inactive,Female,Inactive,1956-04-14,False,2019-02-08,False,12000.0,False,False,False,False,,64623-4513599-7,Tina Harrison,Female,1956-04-14,"24893 Powers Dam Apt. 293, Gwadar",2012-06-20,Active,BEN-004271,Female,1956-04-14,False,2012-06-20,False,False,False,False,,True
BEN-004272,Jessica Moss DDS,Richard Miller,Female,1943-05-01,00080-5086902-4,0302-9197466,Divorced,6,12000.0,7505 Turner Forest Apt. 733,Faisalabad,Punjab,PK9912516295631205,Elderly Pension Program,2021-07-15,Online Portal,Inactive,Female,Inactive,1943-05-01,False,2021-07-15,False,12000.0,False,False,False,False,,00080-5086902-4,Jessica Moss DDS,Female,01-05-1943,"Punjab, Faisalabad, 7505 Turner Forest Apt. 733",2023-09-22,Active,BEN-004272,Female,1943-05-01,False,2023-09-22,False,False,False,False,,False
BEN-004273,Kyle Gibson,Gregory Edwards,Male,1998-02-22,42365-0529110-3,0345-2071110,Widowed,4,12000.0,26318 Todd Shoals Suite 215,Multan,Punjab,PK4696594966386160,Cash Transfer Program,2023-10-16,NGO Referral,Suspended,Male,Suspended,1998-02-22,False,2023-10-16,False,12000.0,False,False,False,False,,42365-0529110-3,Kyle Gibson,Male,1998-02-22,"26318 Todd Shoals Suite 215, Multan, Punjab",2022-06-18,Active,BEN-004273,Male,1998-02-22,False,2022-06-18,False,False,False,False,,False
BEN-004274,Joseph Hancock,Darren Wood,Male,05/05/1943,44990-3764755-9,,Widowed,1,8000.0,10653 Phillips Crossing,Faisalabad,Punjab,PK9939147573114326,Elderly Pension Program,2024-06-17,Mobile Registration Van,Active,Male,Active,1943-05-05,False,2024-06-17,False,8000.0,False,True,False,True,"phone_missing, is_duplicate_row",44995-3764755-9,JosephH ancock,Male,1943-05-05,"10653 Phillips Crossing, Faisalabad",2024-05-12,Active,BEN-004274,Male,1943-05-05,False,2024-05-12,False,False,False,False,,True
BEN-004275,James Russell,Daniel Lee,Male,1947-12-08,45405-7840276-8,0320-3144831,Married,5,20000.0,784 Jesse Cove,Bahawalpur,Punjab,PK6161452221678780,Elderly Pension Program,2024-12-16,Mobile Registration Van,Active,Male,Active,1947-12-08,False,2024-12-16,False,20000.0,False,False,False,False,,45405-7840276-8,James Russel,Male,1947-12-09,"Punjab, Bahawalpur, 784 Jesse Cove",2024-11-11,Active,BEN-004275,Male,1947-12-09,False,2024-11-11,False,False,False,False,,False
BEN-004276,GEORGE TAYLOR,Anthony Melendez,Male,1944-04-03,62203-8737326-7,,Single,6,0.0,023 Jackson Gardens,Abbottabad,Khyber Pakhtunkhwa,PK2801618742296651,Cash Transfer Program,2022-07-19,In-Person Center,Active,Male,Active,1944-04-03,False,2022-07-19,False,0.0,False,True,False,False,phone_missing,62203-8737326-7,George Taylor,Male,1944-04-03,"023 Jackson Gardens, Abbottabad",2017-03-09,Active,BEN-004276,Male,1944-04-03,False,2017-03-09,False,False,False,False,,False
BEN-004277,Jennifer Lewis,Kevin Phillips,F,02/05/1991,47818-4013380-9,0300-9811753,Married,4,0.0,0490 Ashley Circle Suite 934,KARACHI,Sindh,PK4925252002347890,Disability Support Program,2025-03-04,Online Portal,Active,Female,Active,1991-05-02,False,2025-03-04,False,0.0,False,False,False,False,,47818-4013380-9,Jennifer Lewis,Female,1991-05-02,"0490 Ashley Circle Suite 934, Karachi",2016-06-08,Active,BEN-004277,Female,1991-05-02,False,2016-06-08,False,False,False,False,,False
BEN-004278,Diamond Hernandez,Jeremy Jones,Female,1959-05-27,80918-4949176-0,0302-2051826,Widowed,8,8000.0,95460 James Underpass,Gwadar,Balochistan,PK3448526667656183,Disability Support Program,2022-06-28,Online Portal,Suspended,Female,Suspended,1959-05-27,False,2022-06-28,False,8000.0,False,False,False,False,,80918-4949176-0,Diamond Hernandez,Female,1959-05-27,"95460 James Underpass, Gwadar, Balochistan",2021-07-13,Active,BEN-004278,Female,1959-05-27,False,2021-07-13,False,False,False,False,,False
BEN-004279,Heather Watkins,Brian Poole,Female,1964-02-01,13357-7988536-1,0303-7038896,Divorced,7,15000.0,58953 Erin Summit,Bahawalpur,Punjab,PK3459401107588010,Elderly Pension Program,2020-06-03,In-Person Center,Active,Female,Active,1964-02-01,False,2020-06-03,False,15000.0,False,False,False,False,,13357-7988536-1,Heather Watkins,Female,1964-02-01,"Punjab, Bahawalpur, 58953 Erin Summit",2019-10-07,Expired,BEN-004279,Female,1964-02-01,False,2019-10-07,False,False,False,False,,False
BEN-004280,tracy brown,Ryan Simmons Jr.,Female,1943-06-14,11833-2165698-1,0310-7764904,Married,2,0.0,819 Laura Keys Suite 485,Bahawalpur,Punjab,PK6738434894185057,Cash Transfer Program,2022-10-03,In-Person Center,Active,Female,Active,1943-06-14,False,2022-10-03,False,0.0,False,False,False,False,,11833-2165698-1,Tracy Brown,Female,1943-06-14,"819 Laura Keys Suite 485, Bahawalpur",2024-01-25,Active,BEN-004280,Female,1943-06-14,False,2024-01-25,False,False,False,False,,False
BEN-004281,ANDREW JONES,Kevin Gonzalez,Male,1961-07-07,04578-5180641-7,0301-6349895,Single,9,20000.0,42933 Rebecca Corners,Sibi,Balochistan,PK3886239117279348,Widow & Orphan Support Program,2021-07-04,In-Person Center,Active,Male,Active,1961-07-07,False,2021-07-04,False,20000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-004282,Jennifer Pace,Mr. Joshua Foley,Female,1950-02-24,42515-5234888-1,0300-5845302,Divorced,6,0.0,631 Charlene View Apt. 355,Hyderabad,Sindh,PK1219902632913349,Disability Support Program,2024-11-01,In-Person Center,Inactive,Female,Inactive,1950-02-24,False,2024-11-01,False,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-004283,Lawrence Brown  ,Scott Marshall,Male,24/01/1981,47371-0242606-6,0303-8316572,Single,7,0.0,03962 Ellen Mountain Apt. 373,Mardan,Khyber Pakhtunkhwa,PK1484327606008952,Cash Transfer Program,2023-07-17,NGO Referral,Suspended,Male,Suspended,1981-01-24,False,2023-07-17,False,0.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-004284,Traci Kelly,Raymond Hayes,FEMALE,24/07/1955,65155-0063900-7,0320-9193494,Married,9,8000.0,624 Luna Turnpike Suite 377,Larkana,Sindh,PK9417393775244427,Flood Relief Assistance,2020-07-03,In-Person Center,Suspended,Female,Suspended,1955-07-24,False,2020-07-03,False,8000.0,False,False,False,False,,,,,,,,,,,,,,,,,,,False
BEN-004285,Jade Smith  ,Sean Collins,Female,1978-03-09,64893-6402406-2,0301-8928731,Married,1,20000.0,2877 Jon Underpass,Sukkur,Sindh,PK3156397046887659,Flood Relief Assistance,2019-01-06,In-Person Center,Suspended,Female,Suspended,1978-03-09,False,2019-01-06,False,20000.0,False,False,False,False,,64893-6400406-2,Jade Smith,Female,1978-03-09,"2877 Jon Underpass, Sukkur, Sindh",2021-12-04,Active,BEN-004285,Female,1978-03-09,False,2021-12-04,False,False,False,False,,True
BEN-004286,Michelle Warren,Zachary Carpenter,Female,14/06/1984,68838-5301493-9,0310-2504082,Widowed,4,8000.0,9263 Christopher Mountain Apt. 158,Sialkot,Punjab,PK7960783055141329,Widow & Orphan Support Program,2021-07-09,Mobile Registration Van,Active,Female,Active,1984-06-14,False,2021-07-09,False,8000.0,False,False,False,False,,68838-5301493-9,Michelle  Warren,Female,1984-06-14,"9263 Christopher Mountain Apt. 158, Sialkot",2014-09-11,Active,BEN-004286,Female,1984-06-14,False,2014-09-11,False,False,False,False,,False
BEN-004287,Jeanette Mitchell,Robert Burns,Female,1952-09-14,68108-5536688-8,0320-9434664,Widowed,6,20000.0,54926 Angela Mount Suite 654,Gujranwala,Punjab,PK2498340186003018,Cash Transfer Program,2021-02-12,In-Person Center,Suspended,Female,Suspended,1952-09-14,False,2021-02-12,False,20000.0,False,False,False,False,,68108-5536608-8,Jeanette Mitchell,Female,14-09-1952,"Punjab, Gujranwala, 54926 Angela Mount Suite 654",2014-02-09,Active,BEN-004287,Female,1952-09-14,False,2014-02-09,False,False,False,False,,True
BEN-004288,Beverly Lopez,Dale Morris,Female,1950-07-25,92855-7501839-7,0345-5933843,Married,7,25000.0,,Bahawalpur,Punjab,PK6379382487678746,Cash Transfer Program,2019-10-30,Online Portal,Suspended,Female,Suspended,1950-07-25,False,2019-10-30,False,25000.0,False,False,True,False,address_missing,92855-7501839-7,Beverly Lopez,Female,1950-07-25,"81969 Maurice Extension, Bahawalpur, Punjab",2023-05-02,Active,BEN-004288,Female,1950-07-25,False,2023-05-02,False,False,False,False,,False
BEN-004289,Robert Russell,Mike Clark,M,2000-03-08,69863-0246035-5,0310-4948107,Widowed,4,5000.0,864 Rodriguez Mountains Apt. 738,Rawalpindi,Punjab,PK7358841658905243,Widow & Orphan Support Program,2019-03-19,Online Portal,Suspended,Male,Suspended,2000-03-08,False,2019-03-19,False,5000.0,False,False,False,False,,69863-0246035-5,Robert Russell  ,Male,2000-03-08,"864 Rodriguez Mountains Apt. 738, Rawalpindi, Punjab",2023-04-26,Active,BEN-004289,Male,2000-03-08,False,2023-04-26,False,False,False,False,,False
BEN-004290,Karen Diaz,William Nelson,FEMALE,21/12/1969,57637-8567929-1,0303-6095659,Divorced,7,5000.0,180 Cunningham Lane Apt. 457,Larkana,Sindh,PK8081954534783311,Widow & Orphan Support Program,2021-10-19,In-Person Center,Active,Female,Active,1969-12-21,False,2021-10-19,False,5000.0,False,False,False,False,,57637-8567929-1,Karen Diaz,Female,1969-12-21,"Sindh, Larkana, 180 Cunningham Lane Apt. 457",2018-09-10,Expired,BEN-004290,Female,1969-12-21,False,2018-09-10,False,False,False,False,,False
BEN-004291,Shawn Guzman,Todd Gonzalez,Male,1997-11-03,32428-8367990-1,0302-5619581,Married,9,5000.0,83142 Crosby Haven Apt. 906,Gwadar,Balochistan,PK5795537756376076,Flood Relief Assistance,2022-10-23,In-Person Center,Actve,Male,Active,1997-11-03,False,2022-10-23,False,5000.0,False,False,False,False,,32428-8367990-1,Shawn Guzman,Male,1997-11-03,"83142 Crosby Haven Apt. 906, Gwadar",2016-11-24,Active,BEN-004291,Male,1997-11-03,False,2016-11-24,False,False,False,False,,False
